,Angel_Am,are-you-lightning_F#,are-you-thirsty-from-sweet-creep_G,automatic_Eb,be-set-free-lost-animals-2009_B,beautiful-souls-2013_Em,believe-youre-mine_F#m,blonde-on-blonde_C,Book_Bb,born-again-home-2015_Bm,breathe_G,butterfly-2013_D,chameleon_Gm,cherry-blossom_E,chihuahua-rescue-live_C,ChinaDoll_E,closer_A,cold-afternoon_A,colorblind_D,come-on_E,cries-after-making-love-live_C,danny-dakota-the-wishing-well_D,daybreak_Dm,earned-it,fire-by-night-over-oceans-2006,LetItBe_C,stranger,
ChinaDoll_E,0.437215,0.464585,0.66667,0.5,0.45625,0.48633,0.4625,0.483505,1.0,0.49716,0.48371,0.48633,0.82639,0.46314,0.48828,0,0.47991,0.48135,0.478125,0.861605,0.483365,0.390325,0.46354,0.49414,0.5,0.487785,0.48633
closer_A,0.27145,0.260315,0.659725,0.304735,0.26183,0.27852,0.284565,0.271755,0.875,0.27777,0.26547,0.34799,0.833335,0.25638,0.25638,0.47991,0,0.25461,0.249275,0.89796,0.27228,0.280645,0.276925,0.37075,0.266115,0.253475,0.261285
cold-afternoon_A,0.2443,0.21561,0.62231,0.29791,0.261265,0.23835,0.229495,0.24227,0.9375,0.249835,0.20906,0.293855,0.88889,0.23369,0.223875,0.48135,0.25461,0,0.22287,1.0,0.229445,0.27188,0.22945,0.38095,0.2522,0.21826,0.221645
colorblind_D,0.26596,0.20463,0.61111,0.277565,0.288665,0.24092,0.226745,0.228795,0.9375,0.242425,0.23688,0.31749,0.880865,0.219575,0.23333,0.478125,0.249275,0.22287,0,0.895235,0.22688,0.260555,0.24722,0.35986,0.265855,0.208415,0.20323
come-on_E,0.804895,0.903175,1.0,1.0,1.0,0.919135,0.910205,0.88492,1.0,1.0,0.895135,0.905845,1.0,0.871795,0.90476,0.861605,0.89796,1.0,0.895235,0,1.0,0.90659,0.91468,0.88095,0.90418,0.89229,0.79221
cries-after-making-love-live_C,0.250635,0.2054,0.60887,0.26725,0.273265,0.22148,0.234105,0.238555,0.9375,0.241425,0.221865,0.282125,0.88889,0.23325,0.23272,0.483365,0.27228,0.229445,0.22688,1.0,0,0.290395,0.23355,0.356665,0.24435,0.21206,0.219455
danny-dakota-the-wishing-well_D,0.30142,0.29206,0.66667,0.2892,0.288,0.29735,0.287615,0.267915,1.0,0.30134,0.288245,0.34266,0.833335,0.270955,0.27455,0.390325,0.280645,0.27188,0.260555,0.90659,0.290395,0,0.299105,0.347985,0.30769,0.275335,0.274475
daybreak_Dm,0.187755,0.2,0.621525,0.293885,0.32,0.172705,0.199625,0.21566,0.9375,0.19427,0.21775,0.28805,0.83025,0.212755,0.21605,0.46354,0.276925,0.22945,0.24722,0.91468,0.23355,0.299105,0,0.378685,0.21874,0.200505,0.22184
earned-it,0.378685,0.3455,0.6627,0.376635,0.38095,0.378685,0.36508,0.363945,1.0,0.378685,0.37603,0.35281,0.833335,0.322865,0.38095,0.49414,0.37075,0.38095,0.35986,0.88095,0.356665,0.347985,0.378685,0,0.36378,0.34845,0.36508
fire-by-night-over-oceans-2006,0.17492,0.18982,0.659725,0.306755,0.315025,0.18924,0.227875,0.22116,0.9375,0.192585,0.194005,0.36253,0.882715,0.204505,0.194525,0.5,0.266115,0.2522,0.265855,0.90418,0.24435,0.30769,0.21874,0.36378,0,0.194525,0.24123
LetItBe_C,0.126365,0.141125,0.625,0.26476,0.272585,0.124185,0.18068,0.17626,0.9375,0.15819,0.125685,0.312135,0.833335,0.166555,0.15372,0.487785,0.253475,0.21826,0.208415,0.89229,0.21206,0.275335,0.200505,0.34845,0.194525,0,0.173555
stranger,0.23746,0.191335,0.625,0.26867,0.28485,0.22094,0.205825,0.188435,0.9375,0.23496,0.190055,0.294765,0.88889,0.19771,0.19297,0.48633,0.261285,0.221645,0.20323,0.79221,0.219455,0.274475,0.22184,0.36508,0.24123,0.173555,0
