,Angel_Am,are-you-lightning_F#,are-you-thirsty-from-sweet-creep_G,automatic_Eb,be-set-free-lost-animals-2009_B,beautiful-souls-2013_Em,believe-youre-mine_F#m,blonde-on-blonde_C,Book_Bb,born-again-home-2015_Bm,breathe_G,butterfly-2013_D,chameleon_Gm,cherry-blossom_E,chihuahua-rescue-live_C,ChinaDoll_E,closer_A,cold-afternoon_A,colorblind_D,come-on_E,cries-after-making-love-live_C,danny-dakota-the-wishing-well_D,daybreak_Dm,earned-it,fire-by-night-over-oceans-2006,LetItBe_C,stranger,
breathe_G,0.077405,0.05963,0.3159,0.09955,0.122875,0.07913,0.097315,0.081495,0.41074,0.07494,0,0.12781,0.400315,0.07692,0.066945,0.21987,0.112975,0.09868,0.103085,0.474165,0.092465,0.124715,0.09714,0.16751,0.090885,0.05288,0.08272
butterfly-2013_D,0.16707,0.12665,0.261365,0.142245,0.14698,0.151215,0.14829,0.140725,0.408385,0.153925,0.12781,0,0.392255,0.138695,0.129085,0.226385,0.154295,0.125165,0.131475,0.46753,0.12577,0.15011,0.12575,0.15048,0.168715,0.137805,0.127755
chameleon_Gm,0.35648,0.4,0.44444,0.44444,0.44444,0.383415,0.35873,0.362655,0.396705,0.38103,0.400315,0.392255,0,0.44444,0.391975,0.386575,0.377425,0.44444,0.396295,0.49887,0.44444,0.394585,0.34568,0.391535,0.40891,0.37213,0.44444
cherry-blossom_E,0.09675,0.06588,0.27778,0.13067,0.13208,0.083285,0.088275,0.09155,0.434095,0.08907,0.07692,0.138695,0.44444,0,0.074975,0.19827,0.112065,0.098945,0.096665,0.45421,0.1006,0.11859,0.095325,0.1378,0.09936,0.07467,0.083565
chihuahua-rescue-live_C,0.08837,0.074,0.33333,0.118695,0.116475,0.087625,0.09721,0.0857,0.4122,0.075045,0.066945,0.129085,0.391975,0.074975,0,0.222005,0.11352,0.102915,0.103015,0.489795,0.10168,0.122005,0.101465,0.19048,0.09317,0.06765,0.083435
ChinaDoll_E,0.202615,0.214195,0.33333,0.25,0.1975,0.232205,0.211385,0.230255,0.5,0.23136,0.21987,0.226385,0.386575,0.19827,0.222005,0,0.20954,0.224235,0.21992,0.44643,0.229275,0.177735,0.21745,0.22191,0.25,0.210255,0.2297
closer_A,0.116945,0.110715,0.29365,0.14386,0.118315,0.129475,0.13482,0.12259,0.350445,0.12164,0.112975,0.154295,0.377425,0.112065,0.11352,0.20954,0,0.10951,0.108375,0.4949,0.123685,0.122515,0.130245,0.17007,0.11887,0.11713,0.11642
cold-afternoon_A,0.1082,0.092185,0.273075,0.129845,0.11631,0.105845,0.10064,0.10721,0.415075,0.110255,0.09868,0.125165,0.44444,0.098945,0.102915,0.224235,0.10951,0,0.097795,0.57143,0.097295,0.11677,0.103555,0.19048,0.113385,0.09569,0.09775
colorblind_D,0.128365,0.08537,0.258335,0.12135,0.132665,0.10498,0.105555,0.100555,0.43073,0.106385,0.103085,0.131475,0.396295,0.096665,0.103015,0.21992,0.108375,0.097795,0,0.4966,0.098385,0.119325,0.10565,0.15068,0.128525,0.0891,0.092525
come-on_E,0.38983,0.48957,0.57143,0.57143,0.57143,0.50212,0.48163,0.450395,0.42857,0.57143,0.474165,0.46753,0.49887,0.45421,0.489795,0.44643,0.4949,0.57143,0.4966,0,0.57143,0.483515,0.4983,0.442175,0.47561,0.471655,0.39425
cries-after-making-love-live_C,0.11966,0.088865,0.255375,0.114025,0.120335,0.09539,0.10098,0.10393,0.40499,0.103835,0.092465,0.12577,0.44444,0.1006,0.10168,0.229275,0.123685,0.097295,0.098385,0.57143,0,0.13495,0.10192,0.16725,0.10997,0.093405,0.09277
danny-dakota-the-wishing-well_D,0.146175,0.131015,0.33333,0.13388,0.12477,0.13989,0.124575,0.123685,0.5,0.14561,0.124715,0.15011,0.394585,0.11859,0.122005,0.177735,0.122515,0.11677,0.119325,0.483515,0.13495,0,0.14119,0.15864,0.15385,0.1163,0.11888
daybreak_Dm,0.08295,0.08804,0.261575,0.13285,0.16,0.082195,0.088935,0.096065,0.427955,0.08586,0.09714,0.12575,0.34568,0.095325,0.101465,0.21745,0.130245,0.103555,0.10565,0.4983,0.10192,0.14119,0,0.179515,0.10097,0.08912,0.09791
earned-it,0.183705,0.14868,0.30605,0.167715,0.19048,0.18256,0.1644,0.1524,0.5,0.177775,0.16751,0.15048,0.391535,0.1378,0.19048,0.22191,0.17007,0.19048,0.15068,0.442175,0.16725,0.15864,0.179515,0,0.165225,0.150795,0.15842
fire-by-night-over-oceans-2006,0.07831,0.087245,0.31089,0.147805,0.142145,0.09,0.1105,0.10367,0.408535,0.09122,0.090885,0.168715,0.40891,0.09936,0.09317,0.25,0.11887,0.113385,0.128525,0.47561,0.10997,0.15385,0.10097,0.165225,0,0.09317,0.1111
LetItBe_C,0.059915,0.059645,0.27381,0.11286,0.11262,0.056425,0.08381,0.075615,0.41369,0.06983,0.05288,0.137805,0.37213,0.07467,0.06765,0.210255,0.11713,0.09569,0.0891,0.471655,0.093405,0.1163,0.08912,0.150795,0.09317,0,0.072475
stranger,0.11055,0.07998,0.281565,0.1155,0.120605,0.09543,0.09356,0.08609,0.411225,0.10675,0.08272,0.127755,0.44444,0.083565,0.083435,0.2297,0.11642,0.09775,0.092525,0.39425,0.09277,0.11888,0.09791,0.15842,0.1111,0.072475,0
