,Angel_Am,are-you-lightning_F#,are-you-thirsty-from-sweet-creep_G,automatic_Eb,be-set-free-lost-animals-2009_B,beautiful-souls-2013_Em,believe-youre-mine_F#m,blonde-on-blonde_C,Book_Bb,born-again-home-2015_Bm,breathe_G,butterfly-2013_D,chameleon_Gm,cherry-blossom_E,chihuahua-rescue-live_C,ChinaDoll_E,closer_A,cold-afternoon_A,colorblind_D,come-on_E,cries-after-making-love-live_C,danny-dakota-the-wishing-well_D,daybreak_Dm,earned-it,fire-by-night-over-oceans-2006,LetItBe_C,stranger,
Angel_Am,0,0.09354,0.368825,0.184045,0.18706,0.07759,0.10808,0.120755,0.46528,0.09154,0.09702,0.209195,0.42284,0.12105,0.11034,0.254415,0.150865,0.136445,0.16028,0.51984,0.15058,0.182445,0.109055,0.22997,0.099675,0.0748,0.138955
are-you-lightning_F#,0.09354,0,0.355555,0.15513,0.15298,0.080425,0.108845,0.112115,0.516665,0.08809,0.076535,0.16956,0.503705,0.088165,0.0959,0.272655,0.14524,0.12057,0.11352,0.61905,0.117605,0.165975,0.11373,0.19592,0.11052,0.078835,0.104865
are-you-thirsty-from-sweet-creep_G,0.368825,0.355555,0,0.349355,0.356665,0.3199,0.35119,0.34722,0.625,0.35511,0.39487,0.3428,0.55556,0.357905,0.41667,0.41667,0.370535,0.348905,0.33472,0.71429,0.33602,0.41667,0.340275,0.38393,0.389735,0.35251,0.35764
automatic_Eb,0.184045,0.15513,0.349355,0,0.17486,0.182385,0.172615,0.143035,0.528845,0.159995,0.130225,0.18476,0.55556,0.16716,0.155045,0.3125,0.180895,0.164845,0.157795,0.71429,0.147665,0.1679,0.16876,0.211015,0.185055,0.147575,0.14941
be-set-free-lost-animals-2009_B,0.18706,0.15298,0.356665,0.17486,0,0.2,0.180455,0.1854,0.5275,0.188925,0.161225,0.188675,0.55556,0.170545,0.15297,0.255,0.153055,0.15133,0.169735,0.71429,0.15471,0.1616,0.2,0.2381,0.18117,0.147685,0.16
beautiful-souls-2013_Em,0.07759,0.080425,0.3199,0.182385,0.2,0,0.11523,0.115135,0.540095,0.094,0.098925,0.19264,0.486255,0.10469,0.109915,0.289615,0.162565,0.13524,0.135145,0.633425,0.12448,0.175425,0.101145,0.228595,0.113335,0.071635,0.122355
believe-youre-mine_F#m,0.10808,0.108845,0.35119,0.172615,0.180455,0.11523,0,0.10989,0.548215,0.11429,0.123555,0.190765,0.466665,0.114655,0.12279,0.269255,0.16824,0.131915,0.13159,0.62449,0.131795,0.15972,0.112665,0.209525,0.13832,0.105945,0.11316
blonde-on-blonde_C,0.120755,0.112115,0.34722,0.143035,0.1854,0.115135,0.10989,0,0.487845,0.11111,0.107615,0.186005,0.469135,0.11378,0.112435,0.28711,0.155045,0.13746,0.13333,0.589285,0.134325,0.1598,0.12114,0.19643,0.129315,0.10009,0.11069
Book_Bb,0.46528,0.516665,0.625,0.528845,0.5275,0.540095,0.548215,0.487845,0,0.53693,0.522605,0.519885,0.506945,0.54968,0.534225,0.625,0.453125,0.53024,0.545835,0.57143,0.518145,0.625,0.543405,0.625,0.52744,0.535715,0.526515
born-again-home-2015_Bm,0.09154,0.08809,0.35511,0.159995,0.188925,0.094,0.11429,0.11111,0.53693,0,0.095925,0.194735,0.483445,0.1119,0.097195,0.291195,0.15341,0.1386,0.1371,0.71429,0.133065,0.181715,0.110375,0.223175,0.11444,0.091425,0.1343
breathe_G,0.09702,0.076535,0.39487,0.130225,0.161225,0.098925,0.123555,0.107615,0.522605,0.095925,0,0.1703,0.504075,0.10256,0.08674,0.27647,0.142465,0.125755,0.134595,0.610945,0.120065,0.160805,0.121895,0.212475,0.11394,0.07122,0.107555
butterfly-2013_D,0.209195,0.16956,0.3428,0.18476,0.188675,0.19264,0.190765,0.186005,0.519885,0.194735,0.1703,0,0.49467,0.174325,0.170305,0.282135,0.19687,0.163255,0.17438,0.62013,0.165625,0.19191,0.162245,0.194805,0.21155,0.18218,0.163565
chameleon_Gm,0.42284,0.503705,0.55556,0.55556,0.55556,0.486255,0.466665,0.469135,0.506945,0.483445,0.504075,0.49467,0,0.55556,0.49559,0.48804,0.48038,0.55556,0.499385,0.71429,0.55556,0.49739,0.445985,0.49383,0.511145,0.480595,0.55556
cherry-blossom_E,0.12105,0.088165,0.357905,0.16716,0.170545,0.10469,0.114655,0.11378,0.54968,0.1119,0.10256,0.174325,0.55556,0,0.09843,0.25721,0.146685,0.131525,0.12675,0.591575,0.12986,0.154835,0.12052,0.180095,0.124355,0.09884,0.109945
chihuahua-rescue-live_C,0.11034,0.0959,0.41667,0.155045,0.15297,0.109915,0.12279,0.112435,0.534225,0.097195,0.08674,0.170305,0.49559,0.09843,0,0.281065,0.147535,0.126905,0.134845,0.61905,0.13136,0.157795,0.12853,0.2381,0.11668,0.089475,0.109735
ChinaDoll_E,0.254415,0.272655,0.41667,0.3125,0.255,0.289615,0.269255,0.28711,0.625,0.291195,0.27647,0.282135,0.48804,0.25721,0.281065,0,0.266745,0.2798,0.27643,0.58482,0.285845,0.235875,0.27344,0.280975,0.3125,0.268325,0.286395
closer_A,0.150865,0.14524,0.370535,0.180895,0.153055,0.162565,0.16824,0.155045,0.453125,0.15341,0.142465,0.19687,0.48038,0.146685,0.147535,0.266745,0,0.14286,0.140395,0.625,0.15518,0.15955,0.16369,0.214855,0.153075,0.150725,0.146875
cold-afternoon_A,0.136445,0.12057,0.348905,0.164845,0.15133,0.13524,0.131915,0.13746,0.53024,0.1386,0.125755,0.163255,0.55556,0.131525,0.126905,0.2798,0.14286,0,0.127295,0.71429,0.12383,0.15127,0.13156,0.2381,0.142905,0.125375,0.12903
colorblind_D,0.16028,0.11352,0.33472,0.157795,0.169735,0.135145,0.13159,0.13333,0.545835,0.1371,0.134595,0.17438,0.499385,0.12675,0.134845,0.27643,0.140395,0.127295,0,0.62449,0.12733,0.15641,0.135375,0.19286,0.160895,0.1178,0.12005
come-on_E,0.51984,0.61905,0.71429,0.71429,0.71429,0.633425,0.62449,0.589285,0.57143,0.71429,0.610945,0.62013,0.71429,0.591575,0.61905,0.58482,0.625,0.71429,0.62449,0,0.71429,0.626375,0.62897,0.585035,0.61847,0.60998,0.50804
cries-after-making-love-live_C,0.15058,0.117605,0.33602,0.147665,0.15471,0.12448,0.131795,0.134325,0.518145,0.133065,0.120065,0.165625,0.55556,0.12986,0.13136,0.285845,0.15518,0.12383,0.12733,0.71429,0,0.17143,0.13127,0.20346,0.140795,0.116625,0.12197
danny-dakota-the-wishing-well_D,0.182445,0.165975,0.41667,0.1679,0.1616,0.175425,0.15972,0.1598,0.625,0.181715,0.160805,0.19191,0.49739,0.154835,0.157795,0.235875,0.15955,0.15127,0.15641,0.626375,0.17143,0,0.17657,0.2033,0.19231,0.15385,0.15676
daybreak_Dm,0.109055,0.11373,0.340275,0.16876,0.2,0.101145,0.112665,0.12114,0.543405,0.110375,0.121895,0.162245,0.445985,0.12052,0.12853,0.27344,0.16369,0.13156,0.135375,0.62897,0.13127,0.17657,0,0.22534,0.126525,0.112765,0.124275
earned-it,0.22997,0.19592,0.38393,0.211015,0.2381,0.228595,0.209525,0.19643,0.625,0.223175,0.212475,0.194805,0.49383,0.180095,0.2381,0.280975,0.214855,0.2381,0.19286,0.585035,0.20346,0.2033,0.22534,0,0.20768,0.193125,0.200165
fire-by-night-over-oceans-2006,0.099675,0.11052,0.389735,0.185055,0.18117,0.113335,0.13832,0.129315,0.52744,0.11444,0.11394,0.21155,0.511145,0.124355,0.11668,0.3125,0.153075,0.142905,0.160895,0.61847,0.140795,0.19231,0.126525,0.20768,0,0.116875,0.140115
LetItBe_C,0.0748,0.078835,0.35251,0.147575,0.147685,0.071635,0.105945,0.10009,0.535715,0.091425,0.07122,0.18218,0.480595,0.09884,0.089475,0.268325,0.150725,0.125375,0.1178,0.60998,0.116625,0.15385,0.112765,0.193125,0.116875,0,0.09526
stranger,0.138955,0.104865,0.35764,0.14941,0.16,0.122355,0.11316,0.11069,0.526515,0.1343,0.107555,0.163565,0.55556,0.109945,0.109735,0.286395,0.146875,0.12903,0.12005,0.50804,0.12197,0.15676,0.124275,0.200165,0.140115,0.09526,0
